artist_name,title,artist_location,release,hotttness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
W.A.S.P.,When The Levee Breaks,,The Crimson Idol,0.5372672373405675,0.7274973373418238,0.0,426.78812,0.0,-4.024,1992,144.252,22050,0.235,3,0.104,1,0.407,422.255,4,0.0,7144
Los Munequitos de Matanzas,El Chisme De La Cuchara,New York,Tumi Cuba Classics Vol.3: Rumba,0.30951427174014573,0.3799830825772991,0.0,184.21506,0.0,-12.99,0,102.366,22050,0.368,1,0.355,1,0.406,172.379,3,1.0,7145
Sharon Shannon_ Carol Keogh,Summer Sands (feat. Carol Keogh),,Saints & Scoundrels,0.3670714492885737,0.5851612067387485,0.0,199.88853,0.0,-9.565,0,85.999,22050,0.188,8,0.942,1,0.934,189.614,4,0.249,7146
The Jordanaires,Break My Mind,Springfield - MO,The King's Harmoniers,0.28356259598084455,0.38230828283667867,0.0,134.21669,0.0,-12.789,0,131.395,22050,0.0,7,0.886,1,0.782,130.31,1,0.0,7147
The Oak Ridge Boys,God's Hands,Hendersonville - TN,American Gospel Classics,0.40283578658562497,0.6914421524846747,0.0,154.8273,0.0,-14.535,0,67.863,22050,0.185,5,0.786,1,0.736,147.772,3,0.768,7148
Scar Symmetry,Abstracted,Sweden,Pitch Black Progress,0.4558259788030443,0.7183813423833088,0.0,204.95628,0.0,-3.869,2006,97.687,22050,2.792,3,0.255,0,0.227,198.368,4,0.0,7149
The Verve Pipe,La La,Lansing - MI,The Verve Pipe,0.4983953383497739,0.7033494404116145,0.0,249.28608,0.0,-7.899,1999,87.146,22050,0.554,11,0.253,0,0.336,238.306,4,0.0,7150
T-Bone,T-Bone,Thaba Nchu,Seasons,0.4973049113742524,0.675003400858032,0.0,164.70159,0.0,-5.819,0,171.52,22050,0.0,7,1.0,1,0.883,160.026,1,0.0,7151
Skeeter Davis,My Sweet Loving Man,Dry Ridge - KY,Let Me Get Close To You (With Bonus Tracks),0.39579127377388607,0.6038391696904002,0.0,116.89751,0.0,-6.957,0,130.196,22050,0.305,4,0.739,1,0.585,109.436,4,0.904,7152
Daler Mehndi,Gora Gora Badan,,Raula Pai Gaya - The King Is Back,0.3501827320103768,0.6052785512594366,0.0,237.92281,0.0,-3.819,0,140.026,22050,0.264,3,0.276,0,0.131,234.243,4,0.0,7153
Ruben Cossani,Piroschka,London - England,Tägliche Landschaft,0.5726646896353408,0.780815618518309,0.0,10.68363,0.0,-25.471,0,68.798,22050,0.136,5,0.109,1,0.534,10.684,1,0.0,7154
Beres Hammond Feat. Natural Black,Let The Good Times Roll,,Love Has No Boundries,0.453371188064994,0.6810844198440649,0.0,223.4771,0.0,-4.845,0,146.238,22050,0.222,4,0.628,0,0.444,217.054,4,0.481,7155
Ashbrg,Night Shift,,Are We Still In The Game?,0.3331083863033298,0.41936966293312367,0.0,164.57098,0.0,-10.496,0,94.234,22050,2.815,4,0.169,0,0.455,164.571,4,0.519,7156
Simon & Garfunkel,Patterns,Forest Hills - Queens - New York City - NY - USA,Parsley_ Sage_ Rosemary And Thyme,0.5103249861005498,0.7964934015512127,0.0,182.56934,0.0,-14.299,1966,107.593,22050,10.257,7,0.123,1,0.56,179.316,4,0.706,7157
Indica,Rock N' Roll,Finland,Spiritual Moves vol. 2 - Busted Grooves,0.38925674304397423,0.6047793026785834,0.0,461.11302,0.0,-7.546,0,145.05,22050,5.172,0,0.671,1,0.494,448.122,4,0.384,7158
Steve Chou,Sheng Li Hu Huan,,Happy Etude,0.29624881058023994,0.4228875566904192,0.0,217.91302,0.0,-6.902,0,136.06,22050,2.519,0,0.702,1,0.583,213.751,4,0.378,7159
The Charms,See you on Sunday,Mass. - Boston,Trelokoritso - Oles oi epityxies,0.31992724238883236,0.6225679552233179,0.0,163.99628,0.0,-7.235,0,84.017,22050,0.421,9,0.325,1,0.277,151.69,5,0.384,7160
Étienne Daho,Le plaisir de perdre (live 1989),Rennes,Live Ed,0.43454194621814923,0.5586792493895179,0.0,261.22404,0.0,-9.816,0,172.789,22050,0.0,2,0.759,1,0.744,261.224,4,0.0,7161
Marcie Blane,Wer Einmal 'A' Gesagt (What Does A Girl Do?),Brooklyn - NY,Bobby's Girl - The Complete Seville Recordings,0.3049119117083977,0.4211818692788764,0.0,136.38485,0.0,-9.462,2004,86.708,22050,0.142,2,0.68,1,0.672,127.222,4,0.261,7162
Super Cat,Them No Care,,Don Dada,0.3656866060346483,0.5470357341678992,0.0,215.66649,0.0,-7.616,1992,157.5,22050,0.107,6,0.035,1,0.473,206.617,4,0.416,7163
Anna Meliti,Lefkes Selides,,Anna Meliti,0.0,0.03282412979379923,0.0,208.50893,0.0,-9.405,0,89.021,22050,0.212,2,0.914,0,0.767,199.372,4,0.03,7164
Ramses,Trop De...,,Dans Ma Radio,0.24131703186770118,0.5975376395418949,0.0,156.76036,0.0,-8.988,0,165.526,22050,0.072,2,0.207,1,0.402,150.854,4,0.42,7165
Vilma Palma e Vampiros,Bye Bye,,Vilma Palma e Vampiros_ grandes exitos,0.3781069651042197,0.5881176496642276,0.0,344.86812,0.0,-7.088,1992,197.232,22050,0.235,6,0.71,1,0.573,339.946,4,1.0,7166
Ron Goodwin,The Milky Way,Plymouth - Devon - England,Music in Orbit,0.3330153017242651,0.44467787058254815,0.0,185.46893,0.0,-17.84,0,91.349,22050,4.418,0,0.181,1,0.144,173.215,4,0.769,7167
Los Titanes,Dejaria Todo,,Hard Salsa Coast To Coast  Vol 2,0.38420162917297757,0.4816214713847356,0.0,235.93751,0.0,-6.139,0,92.884,22050,0.27,2,0.409,1,0.408,230.162,4,0.297,7168
Syl Johnson,Diamond In The Rough,Centerville - TN,The Complete Syl Johnson on Hi Records,0.3884385224952206,0.5885807718495031,0.0,176.74404,0.0,-8.242,2000,144.344,22050,0.148,4,0.535,0,0.404,166.626,4,0.482,7169
Pariah,Resilience,Ewing - NJ,Resilience / Shadow World,0.4107968133205566,0.5694099921624229,0.0,501.83791,0.0,-6.217,0,170.063,22050,0.386,2,0.019,1,0.244,496.594,4,0.69,7170
Las Niñas,Ojú!!! (Nettlephonic Remix),Mississauga,Ojú !!! Remixes,0.28168422732571735,0.4980571227641643,0.0,203.02322,0.0,-5.518,0,99.551,22050,0.194,11,0.17,0,0.201,203.023,4,0.747,7171
Chico Hamilton,Denise (Jeremy Carlstedt Funk Variation),Los Angeles - CA,Heritage,0.351675722091874,0.598739119236467,0.0,270.602,0.0,-8.264,0,88.98,22050,0.166,6,0.47,0,0.572,257.515,4,1.0,7172
Chico,Have U Own Things,Tennessee,Riddim Driven: Career,0.36648330175813837,0.504447582619328,0.0,179.09506,0.0,-7.91,0,127.839,22050,0.0,10,0.26,0,0.568,173.668,3,1.0,7173
Electric O & Ishkan,The Three X's,Singapore,Cock Dynamiks: Sensual Canadian Hip-Hop,0.2976647551532353,0.41348398918192963,0.0,304.09098,0.0,-9.464,0,88.985,22050,0.0,6,0.248,1,0.354,285.24,4,0.639,7174
RUN-DMC Featuring Jagged Edge,Let's Stay Together (Together Forever),,Crown Royal,0.6066301517291853,0.6869889546292448,0.0,197.77261,0.0,-8.689,2001,108.069,22050,0.345,2,0.303,0,0.354,194.868,4,0.623,7175
Converge,To the Lions,Boston - Brooklyn USA,No Heroes,0.5311570630615232,0.8105062052254818,0.0,220.49914,0.0,-3.884,2006,110.631,22050,0.0,8,0.447,1,0.42,220.499,4,1.0,7176
City High,The Only One I Trust,,City High,0.40109025366153533,0.6453169736181555,0.0,256.33914,0.0,-10.426,2001,92.922,22050,0.0,2,0.442,0,0.641,249.765,3,0.851,7177
Johnny Otis,Head Hunter,Vallejo - CA,Johnny Otis and the Good Time Blues 5,0.3341438832906133,0.49490207922921264,0.0,182.46485,0.0,-12.418,0,141.662,22050,0.413,10,0.015,0,0.285,178.863,4,0.774,7178
Leon Berry,Waltzing Matilda,,Giant Wurlitzer Pipe Organ Vol. 1,0.24665652341069602,0.2854889083287198,0.0,171.59791,0.0,-9.612,0,123.816,22050,0.427,3,0.706,1,0.608,161.495,4,0.484,7179
Dr. Elmo,E-mail From Nigeria,California - SF,Hip Hopped Grandma,0.39837312273653963,0.47572156673067817,0.0,203.78077,0.0,-13.557,0,97.972,22050,0.0,5,0.175,0,0.279,193.225,5,0.694,7180
Soundgarden,Slaves & Bulldozers,Seattle,Badmotorfinger,0.5457891262169956,0.8063593429927965,0.0,415.81669,0.0,-9.306,1991,131.272,22050,0.0,0,0.371,1,0.356,411.312,4,0.59,7181
Vorstadtkinder,Los!,,Ultra Dark Radio - Compilation III. Mensch und Maschine,0.42323453481110507,0.47738760979527034,0.0,291.21261,0.0,-4.07,0,179.82,22050,0.729,7,0.593,1,0.634,286.319,4,0.0,7182
Leo Gandelman,Saxambando,Rio de Janeiro - BR,Western World (Ocidente),0.39043497326886406,0.39836635433259654,0.0,119.09179,0.0,-12.998,0,63.316,22050,2.589,5,0.0,0,0.243,105.726,1,0.0,7183
David Saylor,Ven a Mi,,Un Trozo de Mi,0.0,0.39560350922248033,0.0,252.13342,0.0,-6.143,0,124.062,22050,0.0,11,0.0,0,0.132,235.392,4,0.775,7184
Nick Cave & The Bad Seeds,Loverman,,Let Love In,0.47940767557514763,0.6940216479070769,0.0,382.01424,0.0,-7.971,1994,137.589,22050,0.498,5,0.515,0,0.363,373.656,4,0.0,7185
Milk Inc.,No Angel (radio/album),,Supersized,0.44309894653198734,0.6528013549210473,0.0,239.82975,0.0,-6.263,2006,140.972,22050,0.0,1,0.617,0,0.645,232.885,4,0.0,7186
Delroy Wilson,Conquer Me,Kingston - Jamaica,Dub Plate Style,0.3857876145843115,0.5834430235496894,0.0,180.53179,0.0,-9.068,2009,151.498,22050,0.189,8,0.118,1,0.282,172.832,4,0.0,7187
YGGDRASIL,Nordfjorloftet,Lund - Sweden,Herrelaus,0.34709810512056916,0.5220082325065756,0.0,190.69342,0.0,-14.636,1998,132.261,22050,0.345,11,0.281,1,0.475,182.462,1,0.295,7188
Kat Deluna / Akon,Push Push,,Push Push,0.530321954826795,0.727030782206353,0.0,188.96934,0.0,-4.87,0,130.073,22050,0.0,11,0.566,0,0.553,183.461,4,0.32,7189
N.W.A.,Bonus Beats (2002 Digital Remaster),Compton - California - USA.,Straight Outta Compton (2002 Digital Remaster) (Explicit),0.5204078597263393,0.7477086693197713,0.0,183.14404,0.0,-9.385,0,96.171,22050,0.259,0,0.0,1,0.0,179.38,4,1.0,7190
6CycleMind,Across The Universe,Metro Manila,Home,0.3265165574706309,0.4641019819994702,0.0,267.38893,0.0,-7.604,0,74.068,22050,0.0,1,1.0,1,0.829,258.792,4,0.574,7191
Catherine Howe,Where Would You Start? (From Harry),Yorkshire - England,Harry / Silent Mother Nature,0.31920972076720344,0.4217922530276164,0.0,257.14893,0.0,-14.166,0,121.452,22050,0.282,9,0.542,1,0.575,243.676,4,0.962,7192
Doyle Bramhall,Chateau Strut,Dallas - TX,Is It News,0.29296817047544627,0.6285601559358945,0.0,235.59791,0.0,-8.693,2007,147.066,22050,0.148,1,0.771,1,0.513,225.698,4,0.476,7193
Slick Rick,Kill Niggaz,London - England,The Art Of Storytelling,0.4789857129812936,0.6703727837998866,0.0,169.69098,0.0,-6.669,1999,92.551,22050,0.0,4,0.346,1,0.312,165.036,3,1.0,7194
Rihanna,Breakin' Dishes,St Michael - Barbados ,Good Girl Gone Bad: The Remixes,0.9082026192084819,0.9178639058476191,0.0,199.6273,0.0,-6.194,2007,127.908,22050,0.061,11,0.699,0,0.671,192.935,4,0.0,7195
Beyoncé feat. Slim Thug,Check On It,,Check On It,0.6120672682978017,0.8894607253481954,0.0,211.17342,0.0,-4.293,2005,110.695,22050,0.299,11,0.215,0,0.399,207.877,5,0.922,7196
The Firesign Theatre,We Heart Billville (LP Version),Texas,Boom Dot Bust,0.287731467837425,0.4803052762758456,0.0,108.25098,0.0,-17.074,0,57.308,22050,0.0,2,0.466,1,0.507,108.251,4,0.615,7197
Fudge Tunnel,Gut Rot,Nottingham,In A Word,0.3523420130063612,0.5266460549313882,0.0,235.7024,0.0,-12.422,1991,80.624,22050,0.764,9,0.547,1,0.723,231.439,5,0.792,7198
Der Plan,Was Ich Von Mir Denke,,Geri Reig Und Normalette Surprise,0.3472497167251076,0.4962240848472056,0.0,213.91628,0.0,-17.241,0,99.348,22050,3.779,11,0.026,0,0.148,213.916,4,0.615,7199
Los Muñequitos De Matanzas,Te Ando Buscando,New York,Rumberos de Corazon- 50 Aniversario,0.30951427174014573,0.3799830825772991,0.0,301.19138,0.0,-11.133,2007,91.943,22050,0.096,10,0.396,0,0.392,291.457,5,0.416,7200
Megadrums,Suar Agung,,Ketu,0.06372498646333741,0.3272331914161043,0.0,314.17424,0.0,-18.674,0,104.803,22050,0.0,6,1.0,1,0.912,310.683,1,0.0,7201
Maria & Margot Hellwig/Thomas Lehrberger,La Montanara,NY - New York City,Lieder Meines Lebens - Zum 90. Geburtstag Der Königin Der Volksmusik,0.35589903845892507,0.6429072492271951,0.0,192.78322,0.0,-9.252,0,84.22,22050,0.316,5,0.927,1,0.702,186.671,3,0.198,7202
Carlos Embales - Cutumba,A una mamita,,¡La Rumba está buena!,0.0,0.07528288397616165,0.0,418.2722,0.0,-16.292,0,98.377,22050,2.479,1,0.279,1,0.152,414.871,3,1.0,7203
Sun Yan-Zi,That's The Way It Is,,Start,0.37841381355448456,0.4750278008149811,0.0,215.53587,0.0,-7.547,2002,86.06,22050,8.098,1,0.473,1,0.595,208.225,5,0.662,7204
Cobra Killer,The Universe is in the Oven,,Uppers & Downers,0.4645254506711376,0.6317418017131599,0.0,233.40363,0.0,-6.857,0,97.433,22050,0.096,2,0.119,1,0.422,226.969,4,0.847,7205
Michael Gettel,Wind And Water,,San Juan Suite/San Juan Suite II: Narada Classics,0.3337708451653926,0.5106602362805842,0.0,308.87138,0.0,-15.941,1996,152.935,22050,3.506,6,0.773,0,0.734,294.417,4,0.051,7206
Eddie Cano,Barsanova Brown (Album Version),,Here is Fabulous Eddie Cano,0.2741977710890841,0.3591299659014567,0.0,129.12281,0.0,-13.259,0,124.726,22050,0.178,5,0.251,0,0.369,123.217,5,0.682,7207
Tex Williams,Smoke! Smoke! Smoke! (That Cigarette),Ramsey - Fayette County - IL,Vintage Collections,0.31364777110715686,0.4258833216131893,0.0,174.73261,0.0,-11.992,1947,84.851,22050,1.03,9,0.606,1,0.453,171.276,5,0.423,7208
Prince & Tevin Campbell,Round and Round ( LP Version ),Minneapolis - MN,Music From Graffiti Bridge,0.5946278669439055,0.8319289485282608,0.0,235.78077,0.0,-10.485,0,107.469,22050,0.078,7,0.432,1,0.463,232.925,4,0.965,7209
The Marx Brothers,Florida By the Sea - The Cocoanuts,New York City - New York,The Cocoanuts / Monkey Business,0.37565282400247096,0.4234013772561962,0.0,128.23465,0.0,-12.73,0,91.722,22050,0.0,8,0.71,1,0.841,122.479,3,0.481,7210
Lynette Schultz,Take Me Down To LA,,It's Only Natural,0.0,0.0921250734123447,0.0,250.98404,0.0,-7.911,0,154.734,22050,0.374,9,0.636,1,0.619,241.65,1,0.0,7211
The Cannanes,Winding Down Again,Australia,Living the dream,0.37463730145295976,0.47153679680664207,0.0,188.31628,0.0,-12.704,0,161.045,22050,0.0,7,0.558,1,0.557,167.149,4,0.667,7212
Pantanito,Aceite,Barcelona ,Pantanito,0.0,0.4250705644168449,0.0,51.12118,0.0,-7.622,0,112.995,22050,0.0,11,0.0,0,0.0,51.121,4,0.611,7213
Los Originales De San Juan,Domingo Valdovinos,,La Caspa Del Diablo-Corridos A Toda Ley,0.4408350067130934,0.648902582006874,0.0,181.86404,0.0,-8.196,0,112.442,22050,0.457,7,0.802,1,0.619,174.62,3,1.0,7214
Paul Thorn,Mood Ring,,Aint Love Strange,0.32345200435681365,0.5835807953962067,0.0,236.53832,0.0,-8.146,2006,159.894,22050,0.554,7,0.848,1,0.736,221.71,4,0.0,7215
The Fray,Absolute,Denver - CO,The Fray,0.6613493642822156,0.852699664161011,0.0,227.082,0.0,-5.432,2009,140.577,22050,0.148,3,0.222,1,0.437,213.502,4,0.79,7216
Fun Lovin' Criminals,We Have All The Time In The World,,Come Find Yourself,0.4848767189541058,0.6832060400475407,0.0,221.33506,0.0,-9.472,1996,91.833,22050,0.444,9,0.0,1,0.0,213.293,4,1.0,7217
Pitch Black,Smpty spaces missing units,Oakland - CA,Ape to Angel,0.42951363980146334,0.585387198606353,0.0,379.66322,0.0,-20.269,0,106.683,22050,7.732,1,0.585,1,0.442,357.506,1,0.599,7218
Janet Paschal/Charlotte Ritchie/David Phelps,It Won't Rain Always,North Carolina,Bill Gaither's Best Of Homecoming 2002,0.33513806449963085,0.3825466666239224,0.0,202.4224,0.0,-24.057,2003,103.47,22050,0.554,4,0.756,1,0.799,193.544,4,1.0,7219
The Fureys,The Anniversary Waltz,,The Essential Fureys,0.3327497700492591,0.4663310542870906,0.0,240.74404,0.0,-18.302,0,89.236,22050,3.785,11,0.039,0,0.298,227.614,3,0.839,7220
Pedro Aznar,Amor De Juventud,Buenos Aires - Argentina,David Y Goliath,0.43773596834452544,0.5977029042110494,0.0,368.3522,0.0,-16.223,1995,127.279,22050,0.258,7,0.606,1,0.588,359.486,4,0.0,7221
Gloriana,Bambenella d' 'o mercato,Nashville - TN.,Napoli... Canzoni eterne_ vol. 3,0.4772251904432169,0.7369919703227188,0.0,196.30975,0.0,-14.441,0,112.681,22050,0.264,10,0.051,0,0.194,191.907,4,0.378,7222
Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,Dallas - TX,Texas Flood,0.544257505724526,0.7830371095483493,0.0,166.73914,0.0,-14.373,1988,122.546,22050,0.061,8,0.649,1,0.583,162.865,4,0.454,7223
Jope Ruonansuu,Matti Ja Teppo,,Kunnioittaen-Yhden miehen tribuutti,0.41784614771379464,0.4643625908988418,0.0,216.63302,0.0,-7.714,2009,127.968,22050,0.171,4,0.633,0,0.516,210.907,4,0.822,7224
Jane's Addiction,Ain't No Right ( LP Version ),Los Angeles - CA,Ritual De Lo Habitual,0.5351630421238075,0.711893841289885,0.0,214.54322,0.0,-10.451,1990,139.211,22050,3.477,11,0.549,1,0.48,210.663,4,1.0,7225
Tyrone Taylor,Heavy Waist Line,,Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two,0.29939278719775364,0.4320747960152752,0.0,161.61914,0.0,-11.879,0,102.637,22050,0.0,11,0.332,0,0.436,154.924,5,1.0,7226
Los Traileros Del Norte,Andale,,A Todo Terreno,0.3010940912365588,0.4848983053454624,0.0,152.89424,0.0,-8.263,0,94.895,22050,0.067,0,0.007,1,0.231,135.999,4,0.057,7227
James Taylor,Brighten Your Night With My Day,London - England,Listen With James,0.6282283873127827,0.8265136285539465,0.0,153.28608,0.0,-26.024,0,79.499,22050,0.09,9,0.475,1,0.484,140.835,4,0.225,7228
Nino Nardini,Bumbling Along,,Luke Vibert's Nuggets,0.3237553945515314,0.3995103920704494,0.0,33.20118,0.0,-8.837,2001,88.678,22050,0.142,0,0.378,1,0.408,33.201,1,0.993,7229
Carlos Jimenez_ J Elvira_ Oliversam,La vida (Jp Candela & Vlada Asanin club mix),NY - New York City,Club_ Crucial and Crossover,0.32573625894250924,0.5034037889743886,0.0,367.46404,0.0,-11.861,0,0.0,22050,0.0,5,0.24,0,0.304,367.464,3,1.0,7230
Andreas Dorau,So Ist Das Nun Mal,,Compact Disco Volume Two - Ladomat 2000,0.3824265842017741,0.5017859682743673,0.0,312.94649,0.0,-11.188,1997,84.994,22050,0.218,7,0.604,1,0.568,299.131,1,1.0,7231
Séamus Ennis,Happy To Meet & Sorry To Part,Finglas - Ireland,The Wandering Minstrel,0.3071950178281231,0.4684493453313319,0.0,150.56934,0.0,-17.17,0,130.402,22050,0.0,1,0.594,1,0.632,145.856,4,1.0,7232
Roy Brown,Travelin' Blues,New Orleans - LA,Blues In My Shoes,0.36773193521021486,0.46359371861967325,0.0,229.51138,0.0,-15.93,0,159.356,22050,0.258,1,0.476,1,0.45,219.585,3,1.0,7233
AZ,Pleas Made Against Stasis,Oakland - CA,Music for Scattered Brains,0.4496026559738531,0.6406959207035972,0.0,134.81751,0.0,-24.904,0,36.802,22050,0.073,0,0.478,0,0.331,122.828,1,0.0,7234
Spongebob Squarepants,Het Spongebob Squarepants Lied,LOS ANGELES - California,Het Spongebob Squarepants Lied,0.4589355705224475,0.6229994632226729,0.0,144.61342,0.0,-8.597,0,125.261,22050,0.345,7,0.079,1,0.461,137.567,4,0.0,7235
Blind Boy Fuller,Big Leg Woman Gets My Pay,Wadesboro - NC,Sweet Honey Hole,0.3601702712487263,0.5412311890070843,0.0,162.29832,0.0,-18.745,1991,172.703,22050,0.0,2,0.198,0,0.152,162.298,4,0.0,7236
Nirvana,Aneurysm,London - England,From The Muddy Banks Of The Wishkah,0.6613829243380245,0.8258053861924912,0.0,271.69914,0.0,-4.734,0,137.231,22050,0.0,7,0.226,1,0.391,263.059,4,0.796,7237
Santana,Interplanetary Party,San Francisco - California,Ultimate Santana,0.6277651347772472,0.8037219349782518,0.0,246.72608,0.0,-4.146,0,84.014,22050,0.101,9,0.01,0,0.191,233.529,1,0.381,7238
Arthur Tracy,So Do I,Kamenetz-Podolsk - Moldavia,Street Singer,0.26622953991263976,0.27443294790503525,0.0,165.642,0.0,-19.212,1993,123.924,22050,0.197,0,0.73,1,0.667,155.661,7,0.742,7239
Roger Sanchez,Lost,New York - NY,Lost,0.45164840732197026,0.7186723497523851,0.0,532.37506,0.0,-11.049,2006,127.929,22050,0.0,7,0.276,0,0.172,524.19,5,1.0,7240
Clarence "Gatemouth" Brown,Someday My Luck Will Change,Vinton - LA,The Man,0.3829764579671415,0.5756865010660667,0.0,333.37424,0.0,-9.888,1995,89.015,22050,0.56,5,0.68,0,0.547,318.079,3,1.0,7241
Candy Lo,Ma Zui,,Upclose Candy Lo,0.3425370031626706,0.48446304405210033,0.0,247.58812,0.0,-8.006,0,105.78,22050,5.834,2,0.454,1,0.579,237.807,4,0.857,7242
Leningrad Cowboys,Ulan Bator Girls,,Go space,0.3922726184246472,0.5969614780150876,0.0,195.5522,0.0,-7.497,1996,169.938,22050,0.334,9,0.471,1,0.376,192.058,4,1.0,7243
Pete Philly & Perquisite,Eager (Live),Amsterdam - The Netherlands,Mystery Repeats - The Live Edition,0.43378066912791974,0.5390095297102315,0.0,269.40036,0.0,-7.307,0,104.57,22050,0.0,11,0.644,0,0.627,269.4,4,1.0,7244
Cross Country,In The Midnight Hour,Auburn - CA,Cross Country,0.3557078670042176,0.37519566432187923,0.0,193.64526,0.0,-13.485,2009,81.95,22050,0.525,4,0.732,1,0.606,184.877,1,0.2,7245
Mr Brown,The Roof Song,Mississippi Gulf Coast,Liar Liar,0.0,0.5649794743257729,0.0,266.44853,0.0,-7.176,0,79.993,22050,0.241,11,0.07,1,0.381,258.543,4,0.245,7246
Epitaph,Ride The Storm,台北 - Taiwan,Dancing With Ghosts,0.44292454350572885,0.708368203707397,0.0,247.14404,0.0,-5.67,0,81.887,22050,0.313,4,0.86,0,0.856,241.447,4,0.628,7247
Wendo Kolosoy,Marie Marie,,The Very Best of Congolese Rumba : The Kinshasa-Abidjan Sessions (le meilleur de la rumba congolais,0.2971856866430323,0.3794844584618849,0.0,397.76608,0.0,-6.819,1993,81.249,22050,0.0,0,0.677,1,0.652,383.971,3,1.0,7248
Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,Vos plaintes_ vos regrets_ augmentent mon supplice,,Gluck: Orfée et Euridice,0.3704411547389419,0.42960301672957957,0.0,35.44771,0.0,-22.694,0,70.886,22050,2.154,7,0.738,1,0.707,35.448,7,0.855,7249
Jaci Velasquez,Nothing But Sky [Outro] (Album Version),,Love Out Loud,0.38171567827444797,0.5906595503662657,0.0,62.27546,0.0,-7.255,2008,104.064,22050,4.023,10,0.447,1,0.382,62.275,4,0.188,7250
Charley Patton,Mississippi Boweavil Blues,Edwards - MS,Charley Patton Vol. 1 (1929),0.3755935825851729,0.5743000682773265,0.0,191.11138,0.0,-14.873,1929,114.177,22050,0.729,6,0.001,1,0.129,184.506,7,0.535,7251
The Fray,You Found Me,Denver - CO,NOW That's What I Call Music_ Vol. 31,0.6613493642822156,0.852699664161011,0.0,240.56118,0.0,-6.093,2008,151.983,22050,0.0,11,0.395,1,0.477,226.209,4,0.739,7252
Buju Banton,Excerpt Of A Speech By Marcus Mosiah Garvey,Kingston - Jamaica,Friends For Life,0.5058831686836971,0.7103748126907397,0.0,56.842,0.0,-21.569,2003,104.775,22050,0.154,1,0.191,1,0.451,53.545,5,0.835,7253
Manjul,Any Wich Way (Freedom Must Come),,Faso Kanou,0.3739113842608352,0.5460883172947787,0.0,226.21995,0.0,-11.675,2005,155.012,22050,0.0,1,0.696,1,0.619,218.448,4,0.0,7254
Bersuit Vergarabat,Se Viene,Buenos Aires,De La Cabeza Con Bersuit Vergarabat,0.43983635888759404,0.6155041026415558,0.0,220.29016,0.0,-3.935,1998,148.412,22050,0.0,7,0.334,1,0.592,220.29,4,0.234,7255
The Police,King Of Pain,London - England,Certifiable,0.6154544615535558,0.7903679087935053,0.0,318.01424,0.0,-5.03,1983,86.693,22050,0.0,7,0.083,1,0.409,318.014,5,0.328,7256
Dub Pistols feat. TK & JMS,Open (Kooba^s Koobatronmix),London - England,Open,0.417068912495152,0.6876196662345889,0.0,238.18404,0.0,-6.357,0,108.998,22050,0.237,1,0.624,0,0.514,232.676,4,1.0,7257
Jerry Lewis,Shine On Your Shoes,Newark - NJ,Very Best Of,0.2969556817997762,0.47482940689326686,0.0,136.93342,0.0,-10.386,1995,71.913,22050,0.374,3,0.0,1,0.252,131.379,4,0.908,7258
Warrant,All Night Long,GERMANY,Dirty Rotten Filthy Stinking Rich,0.4891498166277913,0.6964509393416217,0.0,161.54077,0.0,-5.244,0,94.401,22050,0.316,1,0.838,1,0.658,158.697,4,0.39,7259
Loop Guru,The Mystery Epoch,London - England,Loopus Interruptus (Forgotten Treasures & Lost Artifacts),0.3528708714634033,0.5693599059622848,0.0,70.26893,0.0,-13.798,2001,109.319,22050,5.915,9,0.601,1,0.606,66.635,7,0.368,7260
Tex Williams,Wild Card,Ramsey - Fayette County - IL,Vintage Collections,0.31364777110715686,0.4258833216131893,0.0,140.79955,0.0,-12.271,2004,150.486,22050,0.398,0,0.697,1,0.612,138.019,1,0.0,7261
Columbia Symphony Orchestra;Igor Stravinsky,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch,,Stravinsky Conducts Stravinsky,0.49576633024009714,0.633258330532326,0.0,135.88853,0.0,-22.177,0,71.998,22050,2.084,4,0.391,0,0.137,132.255,1,0.191,7262
Jo-El Sonnier,Amazing Grace,Rayne - LA,Cajun Hymns,0.3201654160463429,0.4668979601451768,0.0,192.67873,0.0,-10.73,0,123.472,22050,0.2,0,0.686,1,0.712,182.178,3,1.0,7263
Roy Drusky,Three Hearts In A Tangle,Atlanta - GA,Second Hand Rose,0.3065186000380746,0.37834796858643616,0.0,167.70567,0.0,-23.611,1961,92.851,22050,0.514,10,0.887,1,0.787,160.403,1,0.0,7264
Annie Lennox,Erased,Aberdeen,Bare,0.6210852120549084,0.8065804113273366,0.0,280.00608,0.0,-7.787,2003,167.997,22050,0.154,7,0.027,0,0.483,268.225,4,0.619,7265
Pumpkin Buzzard,Captain Fury,Missouri,True Shift,0.24009840575296107,0.3911088846318064,0.0,56.29342,0.0,-6.621,0,140.044,22050,0.0,2,0.077,1,0.341,53.975,4,0.0,7266
